iteration,leaf_node_id,document_id,layer_0_node_id,layer_1_node_id,layer_2_node_id
0,2,7,0,1,2
0,2,81,0,1,2
0,2,106,0,1,2
0,2,107,0,1,2
0,2,252,0,1,2
0,2,278,0,1,2
0,2,348,0,1,2
0,2,381,0,1,2
0,2,420,0,1,2
0,2,469,0,1,2
0,2,475,0,1,2
0,2,491,0,1,2
0,2,566,0,1,2
0,2,656,0,1,2
0,2,827,0,1,2
0,2,851,0,1,2
0,2,892,0,1,2
0,2,908,0,1,2
0,2,945,0,1,2
0,3,12,0,1,3
0,3,19,0,1,3
0,3,28,0,1,3
0,3,31,0,1,3
0,3,35,0,1,3
0,3,41,0,1,3
0,3,42,0,1,3
0,3,50,0,1,3
0,3,57,0,1,3
0,3,69,0,1,3
0,3,75,0,1,3
0,3,77,0,1,3
0,3,82,0,1,3
0,3,95,0,1,3
0,3,97,0,1,3
0,3,108,0,1,3
0,3,128,0,1,3
0,3,130,0,1,3
0,3,133,0,1,3
0,3,135,0,1,3
0,3,144,0,1,3
0,3,155,0,1,3
0,3,161,0,1,3
0,3,175,0,1,3
0,3,176,0,1,3
0,3,190,0,1,3
0,3,194,0,1,3
0,3,216,0,1,3
0,3,238,0,1,3
0,3,244,0,1,3
0,3,246,0,1,3
0,3,263,0,1,3
0,3,280,0,1,3
0,3,284,0,1,3
0,3,287,0,1,3
0,3,299,0,1,3
0,3,300,0,1,3
0,3,305,0,1,3
0,3,316,0,1,3
0,3,317,0,1,3
0,3,326,0,1,3
0,3,334,0,1,3
0,3,340,0,1,3
0,3,344,0,1,3
0,3,345,0,1,3
0,3,351,0,1,3
0,3,352,0,1,3
0,3,361,0,1,3
0,3,368,0,1,3
0,3,375,0,1,3
0,3,376,0,1,3
0,3,379,0,1,3
0,3,382,0,1,3
0,3,386,0,1,3
0,3,388,0,1,3
0,3,391,0,1,3
0,3,400,0,1,3
0,3,406,0,1,3
0,3,409,0,1,3
0,3,419,0,1,3
0,3,421,0,1,3
0,3,423,0,1,3
0,3,427,0,1,3
0,3,432,0,1,3
0,3,433,0,1,3
0,3,436,0,1,3
0,3,440,0,1,3
0,3,453,0,1,3
0,3,483,0,1,3
0,3,518,0,1,3
0,3,523,0,1,3
0,3,525,0,1,3
0,3,527,0,1,3
0,3,541,0,1,3
0,3,556,0,1,3
0,3,569,0,1,3
0,3,574,0,1,3
0,3,576,0,1,3
0,3,580,0,1,3
0,3,595,0,1,3
0,3,608,0,1,3
0,3,620,0,1,3
0,3,622,0,1,3
0,3,623,0,1,3
0,3,626,0,1,3
0,3,632,0,1,3
0,3,641,0,1,3
0,3,666,0,1,3
0,3,675,0,1,3
0,3,707,0,1,3
0,3,709,0,1,3
0,3,723,0,1,3
0,3,729,0,1,3
0,3,730,0,1,3
0,3,753,0,1,3
0,3,754,0,1,3
0,3,758,0,1,3
0,3,774,0,1,3
0,3,776,0,1,3
0,3,784,0,1,3
0,3,800,0,1,3
0,3,804,0,1,3
0,3,813,0,1,3
0,3,814,0,1,3
0,3,815,0,1,3
0,3,826,0,1,3
0,3,853,0,1,3
0,3,894,0,1,3
0,3,901,0,1,3
0,3,907,0,1,3
